ID,Character,Original Text,Reference,Translation
line-454,史尔特尔,毕竟这也不是第一次发现记忆中的地方产生了偏差。,"After all, this isn't the first time there was a discrepancy in the places I remember.","Ведь это не первый раз, когда место из воспоминаний оказывается не таким."
line-456,陨星,不过，就算今天没有找到，也并不意味着无家可回不是吗。,"But even if you didn't find the right place today, you still have a place to call home, right?","Но даже если сегодня не нашла, это не значит, что некуда возвращаться, верно?"
line-458,史尔特尔,所以你的意思是，我也可以依靠你吗？,Are you trying to say I can rely on you too?,"Значит, ты хочешь сказать, что я тоже могу положиться на тебя?"
line-460,陨星,呃，也不是说不是这个意思......,"Um, I guess you could put it that way...","Э-э, ну, не совсем чтобы это имела в виду……"
line-462,村长,两位！我已经通知过村里其他人了！,Ladies! I've notified the others in the village!,Двое! Я уже сообщил остальным в деревне!
line-463,村长,正式的探查队已经在准备了！如果真如小姑娘你所说，那么现在矿坑就可以开始准备恢复工作了。,The exploration team is getting ready! It sounds like you've taken care of things and we can get back to mining.,"Официальная команда разведки уже готовится! Если всё так, как вы сказали, мы можем начать восстановление шахты."
line-465,陨星,请务必等我们把现有数据带回罗德岛本舰后再进行深入勘探。,Please wait for us to bring our data back to Rhodes Island before you go back in there.,"Пожалуйста, дождитесь, пока мы доставим данные на корабль Родос Айленд, прежде чем углубляться."
line-466,陨星,一旦再发生新事故就得不偿失了。,We wouldn't want any more accidents.,"Будет очень плохо, если случится новое происшествие."
line-468,村长,哈哈没问题，大家都太开心了。真得感谢小姑娘你们了啊。,"Hahaha, that's fine. Everyone's too excited. I really have to thank you both.","Ха-ха, без проблем, все так счастливы. Огромное вам спасибо, вы нас очень выручили."
line-469,村长,如果不介意的话，今天就留在村里吧。,"If you don't mind, why don't you spend the night in the village?","Если не возражаете, останьтесь сегодня в деревне."
line-470,村长,让我们好好招待你们一次！,You'll be our guests of honor!,Позвольте нам как следует вас угостить!
line-472,陨星,这......,Well...,Это……
line-474,史尔特尔,我们还得赶快回去，看来是没办法接受招待了。,"We have to hurry back, so I'm afraid we'll pass.","Нам нужно быстрее возвращаться, так что мы не сможем принять приглашение."
line-475,史尔特尔,不过......,But...,Но……
line-476,史尔特尔,能给我一份雪糕吗？,Could I have an ice-cream?,Можете дать мне мороженое?
